Feature,Coefficient,Compartment,Feature_Type,Measurement,Channel,Rank
Cytoplasm_RadialDistribution_ZernikeMagnitude_PM_3_3,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,PM,216
Nuclei_Texture_InfoMeas1_PM_3_00_256,0.0,Nuclei,Texture,InfoMeas1,PM,217
Cytoplasm_RadialDistribution_ZernikeMagnitude_PM_7_5,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,PM,218
Nuclei_RadialDistribution_RadialCV_PM_3of4,0.0,Nuclei,RadialDistribution,RadialCV,PM,219
Nuclei_RadialDistribution_ZernikeMagnitude_ER_2_0,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,ER,220
Nuclei_Correlation_K_Actin_PM,0.0,Nuclei,Correlation,K,Actin,221
Cytoplasm_RadialDistribution_ZernikeMagnitude_Mitochondria_9_5,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Mitochondria,222
Nuclei_Intensity_IntegratedIntensityEdge_ER,0.0,Nuclei,Intensity,IntegratedIntensityEdge,ER,223
Cells_RadialDistribution_ZernikeMagnitude_PM_9_7,0.0,Cells,RadialDistribution,ZernikeMagnitude,PM,224
Cytoplasm_RadialDistribution_ZernikeMagnitude_Mitochondria_6_0,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Mitochondria,225
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_2_0,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,226
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_9_9,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,227
Cells_RadialDistribution_ZernikeMagnitude_PM_4_0,0.0,Cells,RadialDistribution,ZernikeMagnitude,PM,228
Cytoplasm_RadialDistribution_ZernikeMagnitude_Hoechst_5_3,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Hoechst,229
Nuclei_Texture_InfoMeas2_Hoechst_3_01_256,0.0,Nuclei,Texture,InfoMeas2,Hoechst,230
Cytoplasm_RadialDistribution_ZernikeMagnitude_Mitochondria_2_2,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Mitochondria,231
Nuclei_RadialDistribution_ZernikeMagnitude_Hoechst_2_0,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Hoechst,232
Nuclei_RadialDistribution_ZernikeMagnitude_PM_6_6,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,PM,233
Cytoplasm_RadialDistribution_ZernikeMagnitude_Hoechst_1_1,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Hoechst,234
Nuclei_Texture_SumVariance_ER_3_01_256,0.0,Nuclei,Texture,SumVariance,ER,235
Nuclei_Correlation_K_Actin_ER,0.0,Nuclei,Correlation,K,Actin,236
Nuclei_RadialDistribution_ZernikeMagnitude_PM_9_1,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,PM,237
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_7_7,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,238
Cells_RadialDistribution_MeanFrac_PM_2of4,0.0,Cells,RadialDistribution,MeanFrac,PM,239
Cytoplasm_RadialDistribution_ZernikeMagnitude_ER_5_3,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,ER,240
Nuclei_Correlation_RWC_PM_ER,0.0,Nuclei,Correlation,RWC,PM,241
Nuclei_RadialDistribution_ZernikeMagnitude_Hoechst_6_4,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Hoechst,242
Cells_RadialDistribution_RadialCV_PM_4of4,0.0,Cells,RadialDistribution,RadialCV,PM,243
Cytoplasm_RadialDistribution_ZernikeMagnitude_ER_8_2,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,ER,244
Cells_RadialDistribution_FracAtD_Hoechst_2of4,0.0,Cells,RadialDistribution,FracAtD,Hoechst,245
Cytoplasm_Texture_InfoMeas2_Mitochondria_3_02_256,0.0,Cytoplasm,Texture,InfoMeas2,Mitochondria,246
Cytoplasm_Texture_SumVariance_ER_3_01_256,0.0,Cytoplasm,Texture,SumVariance,ER,247
Nuclei_Texture_InfoMeas2_Mitochondria_3_00_256,0.0,Nuclei,Texture,InfoMeas2,Mitochondria,248
Nuclei_RadialDistribution_ZernikeMagnitude_ER_8_8,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,ER,249
Cytoplasm_Texture_SumAverage_Hoechst_3_01_256,0.0,Cytoplasm,Texture,SumAverage,Hoechst,250
Cytoplasm_RadialDistribution_ZernikeMagnitude_Hoechst_8_4,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Hoechst,251
Nuclei_RadialDistribution_ZernikeMagnitude_Hoechst_9_3,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Hoechst,252
Nuclei_Texture_InfoMeas2_Actin_3_01_256,0.0,Nuclei,Texture,InfoMeas2,Actin,253
Cells_RadialDistribution_MeanFrac_Mitochondria_4of4,0.0,Cells,RadialDistribution,MeanFrac,Mitochondria,254
Cytoplasm_RadialDistribution_ZernikeMagnitude_PM_5_1,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,PM,255
Cytoplasm_Correlation_Manders_ER_Hoechst,0.0,Cytoplasm,Correlation,Manders,ER,256
Cells_RadialDistribution_ZernikeMagnitude_PM_9_3,0.0,Cells,RadialDistribution,ZernikeMagnitude,PM,257
Cytoplasm_Texture_Contrast_ER_3_02_256,0.0,Cytoplasm,Texture,Contrast,ER,258
Nuclei_Intensity_IntegratedIntensityEdge_Mitochondria,0.0,Nuclei,Intensity,IntegratedIntensityEdge,Mitochondria,259
Cells_AreaShape_Zernike_3_3,0.0,Cells,AreaShape,Zernike,3,260
Cytoplasm_RadialDistribution_FracAtD_Actin_2of4,0.0,Cytoplasm,RadialDistribution,FracAtD,Actin,261
Cells_Intensity_StdIntensityEdge_Mitochondria,0.0,Cells,Intensity,StdIntensityEdge,Mitochondria,262
Nuclei_RadialDistribution_ZernikeMagnitude_PM_5_1,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,PM,263
Cells_AreaShape_Zernike_9_3,0.0,Cells,AreaShape,Zernike,9,264
Nuclei_Texture_DifferenceVariance_ER_3_00_256,0.0,Nuclei,Texture,DifferenceVariance,ER,265
Nuclei_Intensity_LowerQuartileIntensity_Actin,0.0,Nuclei,Intensity,LowerQuartileIntensity,Actin,266
Nuclei_Texture_Contrast_Actin_3_01_256,0.0,Nuclei,Texture,Contrast,Actin,267
Cytoplasm_RadialDistribution_ZernikeMagnitude_PM_5_5,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,PM,268
Nuclei_Texture_AngularSecondMoment_Mitochondria_3_01_256,0.0,Nuclei,Texture,AngularSecondMoment,Mitochondria,269
Nuclei_Intensity_StdIntensityEdge_PM,0.0,Nuclei,Intensity,StdIntensityEdge,PM,270
Nuclei_RadialDistribution_ZernikeMagnitude_PM_3_3,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,PM,271
Cytoplasm_Texture_InfoMeas1_Hoechst_3_03_256,0.0,Cytoplasm,Texture,InfoMeas1,Hoechst,272
Cells_RadialDistribution_FracAtD_Actin_3of4,0.0,Cells,RadialDistribution,FracAtD,Actin,273
Nuclei_Intensity_MADIntensity_PM,0.0,Nuclei,Intensity,MADIntensity,PM,274
Cytoplasm_RadialDistribution_MeanFrac_Hoechst_4of4,0.0,Cytoplasm,RadialDistribution,MeanFrac,Hoechst,275
Nuclei_Intensity_LowerQuartileIntensity_Hoechst,0.0,Nuclei,Intensity,LowerQuartileIntensity,Hoechst,276
Nuclei_AreaShape_Zernike_5_3,0.0,Nuclei,AreaShape,Zernike,5,277
Nuclei_Texture_Correlation_Mitochondria_3_02_256,0.0,Nuclei,Texture,Correlation,Mitochondria,278
Cytoplasm_RadialDistribution_MeanFrac_Mitochondria_1of4,0.0,Cytoplasm,RadialDistribution,MeanFrac,Mitochondria,279
Cells_RadialDistribution_ZernikeMagnitude_Actin_8_2,0.0,Cells,RadialDistribution,ZernikeMagnitude,Actin,280
Cytoplasm_RadialDistribution_ZernikeMagnitude_Mitochondria_8_2,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Mitochondria,281
Cytoplasm_RadialDistribution_MeanFrac_Actin_2of4,0.0,Cytoplasm,RadialDistribution,MeanFrac,Actin,282
Cells_RadialDistribution_FracAtD_PM_1of4,0.0,Cells,RadialDistribution,FracAtD,PM,283
Nuclei_RadialDistribution_ZernikeMagnitude_ER_5_1,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,ER,284
Cytoplasm_Texture_Correlation_Hoechst_3_00_256,0.0,Cytoplasm,Texture,Correlation,Hoechst,285
Cytoplasm_RadialDistribution_MeanFrac_Hoechst_2of4,0.0,Cytoplasm,RadialDistribution,MeanFrac,Hoechst,286
Cytoplasm_Intensity_MADIntensity_Hoechst,0.0,Cytoplasm,Intensity,MADIntensity,Hoechst,287
Nuclei_RadialDistribution_ZernikeMagnitude_Hoechst_5_5,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Hoechst,288
Cytoplasm_Texture_InfoMeas2_Hoechst_3_01_256,0.0,Cytoplasm,Texture,InfoMeas2,Hoechst,289
Nuclei_RadialDistribution_FracAtD_PM_1of4,0.0,Nuclei,RadialDistribution,FracAtD,PM,290
Cytoplasm_RadialDistribution_ZernikeMagnitude_PM_5_3,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,PM,291
Cytoplasm_Texture_Correlation_ER_3_01_256,0.0,Cytoplasm,Texture,Correlation,ER,292
Nuclei_RadialDistribution_ZernikeMagnitude_PM_5_3,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,PM,293
Cytoplasm_RadialDistribution_ZernikeMagnitude_Hoechst_7_1,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Hoechst,294
Cytoplasm_RadialDistribution_ZernikeMagnitude_Mitochondria_6_4,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Mitochondria,295
Nuclei_AreaShape_Zernike_1_1,0.0,Nuclei,AreaShape,Zernike,1,296
Nuclei_AreaShape_Zernike_3_1,0.0,Nuclei,AreaShape,Zernike,3,297
Cells_Intensity_MeanIntensityEdge_Mitochondria,0.0,Cells,Intensity,MeanIntensityEdge,Mitochondria,298
Cytoplasm_RadialDistribution_ZernikeMagnitude_Mitochondria_5_3,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Mitochondria,299
Cytoplasm_RadialDistribution_RadialCV_PM_1of4,0.0,Cytoplasm,RadialDistribution,RadialCV,PM,300
Nuclei_Intensity_StdIntensity_Mitochondria,0.0,Nuclei,Intensity,StdIntensity,Mitochondria,301
Cytoplasm_RadialDistribution_RadialCV_Mitochondria_2of4,0.0,Cytoplasm,RadialDistribution,RadialCV,Mitochondria,302
Nuclei_AreaShape_Zernike_7_3,0.0,Nuclei,AreaShape,Zernike,7,303
Nuclei_Texture_InfoMeas1_ER_3_01_256,0.0,Nuclei,Texture,InfoMeas1,ER,304
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_9_1,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,305
Cells_AreaShape_Compactness,0.0,Cells,AreaShape,Compactness,,306
Cytoplasm_RadialDistribution_MeanFrac_PM_3of4,0.0,Cytoplasm,RadialDistribution,MeanFrac,PM,307
Cytoplasm_Texture_Correlation_ER_3_00_256,0.0,Cytoplasm,Texture,Correlation,ER,308
Nuclei_RadialDistribution_FracAtD_Hoechst_4of4,0.0,Nuclei,RadialDistribution,FracAtD,Hoechst,309
Nuclei_AreaShape_Zernike_7_5,0.0,Nuclei,AreaShape,Zernike,7,310
Nuclei_RadialDistribution_ZernikeMagnitude_ER_5_3,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,ER,311
Cytoplasm_RadialDistribution_ZernikeMagnitude_Actin_8_2,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Actin,312
Nuclei_Texture_AngularSecondMoment_ER_3_01_256,0.0,Nuclei,Texture,AngularSecondMoment,ER,313
Cells_Intensity_IntegratedIntensity_Hoechst,0.0,Cells,Intensity,IntegratedIntensity,Hoechst,314
Cells_RadialDistribution_MeanFrac_Actin_1of4,0.0,Cells,RadialDistribution,MeanFrac,Actin,315
Nuclei_Texture_Contrast_PM_3_03_256,0.0,Nuclei,Texture,Contrast,PM,316
Nuclei_RadialDistribution_ZernikeMagnitude_PM_8_6,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,PM,317
Cytoplasm_RadialDistribution_ZernikeMagnitude_ER_8_0,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,ER,318
Nuclei_Intensity_LowerQuartileIntensity_PM,0.0,Nuclei,Intensity,LowerQuartileIntensity,PM,319
Nuclei_Intensity_MADIntensity_Hoechst,0.0,Nuclei,Intensity,MADIntensity,Hoechst,320
Cytoplasm_AreaShape_Zernike_4_0,0.0,Cytoplasm,AreaShape,Zernike,4,321
Cells_Correlation_RWC_ER_Hoechst,0.0,Cells,Correlation,RWC,ER,322
Cytoplasm_RadialDistribution_ZernikeMagnitude_Hoechst_6_0,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Hoechst,323
Nuclei_Texture_Entropy_ER_3_01_256,0.0,Nuclei,Texture,Entropy,ER,324
Nuclei_AreaShape_Zernike_9_3,0.0,Nuclei,AreaShape,Zernike,9,325
Cytoplasm_Texture_DifferenceEntropy_Actin_3_00_256,0.0,Cytoplasm,Texture,DifferenceEntropy,Actin,326
Cells_RadialDistribution_FracAtD_ER_3of4,0.0,Cells,RadialDistribution,FracAtD,ER,327
Cytoplasm_Intensity_LowerQuartileIntensity_ER,0.0,Cytoplasm,Intensity,LowerQuartileIntensity,ER,328
Cells_RadialDistribution_MeanFrac_Actin_2of4,0.0,Cells,RadialDistribution,MeanFrac,Actin,329
Cells_RadialDistribution_ZernikeMagnitude_Actin_9_7,0.0,Cells,RadialDistribution,ZernikeMagnitude,Actin,330
Cytoplasm_RadialDistribution_ZernikeMagnitude_Hoechst_4_2,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Hoechst,331
Cells_Texture_InfoMeas1_Actin_3_01_256,0.0,Cells,Texture,InfoMeas1,Actin,332
Cytoplasm_Intensity_IntegratedIntensity_Mitochondria,0.0,Cytoplasm,Intensity,IntegratedIntensity,Mitochondria,333
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_1_1,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,334
Cytoplasm_AreaShape_Zernike_6_0,0.0,Cytoplasm,AreaShape,Zernike,6,335
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_7_3,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,336
Cytoplasm_RadialDistribution_RadialCV_ER_3of4,0.0,Cytoplasm,RadialDistribution,RadialCV,ER,337
Nuclei_RadialDistribution_ZernikeMagnitude_Hoechst_8_0,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Hoechst,338
Cells_RadialDistribution_ZernikeMagnitude_Actin_3_3,0.0,Cells,RadialDistribution,ZernikeMagnitude,Actin,339
Cytoplasm_RadialDistribution_RadialCV_ER_1of4,0.0,Cytoplasm,RadialDistribution,RadialCV,ER,340
Cytoplasm_Texture_DifferenceEntropy_Actin_3_01_256,0.0,Cytoplasm,Texture,DifferenceEntropy,Actin,341
Nuclei_Texture_Contrast_Actin_3_00_256,0.0,Nuclei,Texture,Contrast,Actin,342
Nuclei_RadialDistribution_ZernikeMagnitude_ER_9_9,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,ER,343
Cells_Intensity_StdIntensityEdge_ER,0.0,Cells,Intensity,StdIntensityEdge,ER,344
Cells_Texture_InfoMeas1_Actin_3_03_256,0.0,Cells,Texture,InfoMeas1,Actin,345
Cytoplasm_Texture_InfoMeas2_Hoechst_3_03_256,0.0,Cytoplasm,Texture,InfoMeas2,Hoechst,346
Nuclei_RadialDistribution_MeanFrac_Actin_4of4,0.0,Nuclei,RadialDistribution,MeanFrac,Actin,347
Cells_RadialDistribution_ZernikeMagnitude_Hoechst_2_0,0.0,Cells,RadialDistribution,ZernikeMagnitude,Hoechst,348
Cells_Intensity_MaxIntensityEdge_Hoechst,0.0,Cells,Intensity,MaxIntensityEdge,Hoechst,349
Nuclei_Correlation_RWC_PM_Mitochondria,0.0,Nuclei,Correlation,RWC,PM,350
Cytoplasm_RadialDistribution_FracAtD_Hoechst_1of4,0.0,Cytoplasm,RadialDistribution,FracAtD,Hoechst,351
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_7_5,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,352
Nuclei_Texture_InfoMeas2_Mitochondria_3_03_256,0.0,Nuclei,Texture,InfoMeas2,Mitochondria,353
Cytoplasm_RadialDistribution_ZernikeMagnitude_PM_7_3,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,PM,354
Cytoplasm_RadialDistribution_FracAtD_Hoechst_4of4,0.0,Cytoplasm,RadialDistribution,FracAtD,Hoechst,355
Nuclei_Intensity_MaxIntensityEdge_ER,0.0,Nuclei,Intensity,MaxIntensityEdge,ER,356
Nuclei_RadialDistribution_FracAtD_ER_4of4,0.0,Nuclei,RadialDistribution,FracAtD,ER,357
Cytoplasm_RadialDistribution_ZernikeMagnitude_Hoechst_3_1,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Hoechst,358
Nuclei_Intensity_IntegratedIntensity_PM,0.0,Nuclei,Intensity,IntegratedIntensity,PM,359
Nuclei_Texture_AngularSecondMoment_Hoechst_3_01_256,0.0,Nuclei,Texture,AngularSecondMoment,Hoechst,360
Cytoplasm_RadialDistribution_FracAtD_Mitochondria_4of4,0.0,Cytoplasm,RadialDistribution,FracAtD,Mitochondria,361
Nuclei_Intensity_IntegratedIntensityEdge_Hoechst,0.0,Nuclei,Intensity,IntegratedIntensityEdge,Hoechst,362
Cells_AreaShape_Zernike_0_0,0.0,Cells,AreaShape,Zernike,0,363
Cytoplasm_RadialDistribution_ZernikeMagnitude_ER_9_3,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,ER,364
Cells_RadialDistribution_ZernikeMagnitude_PM_6_2,0.0,Cells,RadialDistribution,ZernikeMagnitude,PM,365
Cytoplasm_Texture_InfoMeas2_ER_3_00_256,0.0,Cytoplasm,Texture,InfoMeas2,ER,366
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_4_4,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,367
Nuclei_Texture_InfoMeas1_ER_3_03_256,0.0,Nuclei,Texture,InfoMeas1,ER,368
Cells_RadialDistribution_MeanFrac_Mitochondria_3of4,0.0,Cells,RadialDistribution,MeanFrac,Mitochondria,369
Cytoplasm_RadialDistribution_FracAtD_PM_1of4,0.0,Cytoplasm,RadialDistribution,FracAtD,PM,370
Nuclei_AreaShape_Zernike_8_4,0.0,Nuclei,AreaShape,Zernike,8,371
Nuclei_Texture_InfoMeas2_Actin_3_03_256,0.0,Nuclei,Texture,InfoMeas2,Actin,372
Cytoplasm_Intensity_MassDisplacement_Mitochondria,0.0,Cytoplasm,Intensity,MassDisplacement,Mitochondria,373
Nuclei_Intensity_LowerQuartileIntensity_Mitochondria,0.0,Nuclei,Intensity,LowerQuartileIntensity,Mitochondria,374
Nuclei_Texture_Contrast_Actin_3_02_256,0.0,Nuclei,Texture,Contrast,Actin,375
Cytoplasm_RadialDistribution_ZernikeMagnitude_Hoechst_7_3,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Hoechst,376
Nuclei_Correlation_Correlation_Actin_Mitochondria,0.0,Nuclei,Correlation,Correlation,Actin,377
Cytoplasm_Intensity_MaxIntensity_Mitochondria,0.0,Cytoplasm,Intensity,MaxIntensity,Mitochondria,378
Cells_RadialDistribution_ZernikeMagnitude_Mitochondria_7_7,0.0,Cells,RadialDistribution,ZernikeMagnitude,Mitochondria,379
Nuclei_Texture_InfoMeas1_PM_3_03_256,0.0,Nuclei,Texture,InfoMeas1,PM,380
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_7_1,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,381
Cytoplasm_AreaShape_Zernike_2_0,0.0,Cytoplasm,AreaShape,Zernike,2,382
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_9_7,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,383
Cells_AreaShape_Zernike_1_1,0.0,Cells,AreaShape,Zernike,1,384
Cytoplasm_Texture_Contrast_PM_3_00_256,0.0,Cytoplasm,Texture,Contrast,PM,385
Nuclei_Texture_InfoMeas2_Hoechst_3_03_256,0.0,Nuclei,Texture,InfoMeas2,Hoechst,386
Cytoplasm_RadialDistribution_MeanFrac_Mitochondria_2of4,0.0,Cytoplasm,RadialDistribution,MeanFrac,Mitochondria,387
Nuclei_RadialDistribution_RadialCV_Actin_4of4,0.0,Nuclei,RadialDistribution,RadialCV,Actin,388
Cells_AreaShape_Zernike_9_5,0.0,Cells,AreaShape,Zernike,9,389
Nuclei_Texture_DifferenceEntropy_PM_3_00_256,0.0,Nuclei,Texture,DifferenceEntropy,PM,390
Cells_Intensity_IntegratedIntensity_ER,0.0,Cells,Intensity,IntegratedIntensity,ER,391
Nuclei_Texture_Correlation_Hoechst_3_01_256,0.0,Nuclei,Texture,Correlation,Hoechst,392
Cytoplasm_RadialDistribution_RadialCV_Hoechst_2of4,0.0,Cytoplasm,RadialDistribution,RadialCV,Hoechst,393
Cytoplasm_RadialDistribution_ZernikeMagnitude_Mitochondria_5_5,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Mitochondria,394
Cytoplasm_Intensity_MaxIntensity_PM,0.0,Cytoplasm,Intensity,MaxIntensity,PM,395
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_3_3,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,396
Nuclei_RadialDistribution_MeanFrac_PM_4of4,0.0,Nuclei,RadialDistribution,MeanFrac,PM,397
Cytoplasm_RadialDistribution_ZernikeMagnitude_PM_8_2,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,PM,398
Cytoplasm_RadialDistribution_FracAtD_Mitochondria_3of4,0.0,Cytoplasm,RadialDistribution,FracAtD,Mitochondria,399
Cells_RadialDistribution_MeanFrac_ER_2of4,0.0,Cells,RadialDistribution,MeanFrac,ER,400
Cytoplasm_RadialDistribution_ZernikeMagnitude_ER_4_0,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,ER,401
Nuclei_Intensity_IntegratedIntensityEdge_PM,0.0,Nuclei,Intensity,IntegratedIntensityEdge,PM,402
Nuclei_Correlation_Overlap_Actin_Hoechst,0.0,Nuclei,Correlation,Overlap,Actin,403
Nuclei_RadialDistribution_ZernikeMagnitude_PM_9_9,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,PM,404
Cytoplasm_Texture_InfoMeas1_Hoechst_3_00_256,0.0,Cytoplasm,Texture,InfoMeas1,Hoechst,405
Cells_Texture_Contrast_Hoechst_3_00_256,0.0,Cells,Texture,Contrast,Hoechst,406
Nuclei_RadialDistribution_ZernikeMagnitude_PM_7_3,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,PM,407
Cells_RadialDistribution_ZernikeMagnitude_ER_6_0,0.0,Cells,RadialDistribution,ZernikeMagnitude,ER,408
Cells_RadialDistribution_ZernikeMagnitude_Mitochondria_8_8,0.0,Cells,RadialDistribution,ZernikeMagnitude,Mitochondria,409
Nuclei_RadialDistribution_ZernikeMagnitude_Hoechst_9_5,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Hoechst,410
Nuclei_Texture_DifferenceVariance_Mitochondria_3_00_256,0.0,Nuclei,Texture,DifferenceVariance,Mitochondria,411
Nuclei_RadialDistribution_ZernikeMagnitude_PM_2_0,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,PM,412
Cytoplasm_RadialDistribution_RadialCV_Hoechst_3of4,0.0,Cytoplasm,RadialDistribution,RadialCV,Hoechst,413
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_7_1,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,414
Cells_Correlation_Correlation_Hoechst_PM,0.0,Cells,Correlation,Correlation,Hoechst,415
Cytoplasm_RadialDistribution_ZernikeMagnitude_Hoechst_6_2,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Hoechst,416
Cytoplasm_RadialDistribution_MeanFrac_PM_1of4,0.0,Cytoplasm,RadialDistribution,MeanFrac,PM,417
Nuclei_Correlation_RWC_Mitochondria_Actin,0.0,Nuclei,Correlation,RWC,Mitochondria,418
Cells_RadialDistribution_RadialCV_ER_4of4,0.0,Cells,RadialDistribution,RadialCV,ER,419
Nuclei_Texture_InverseDifferenceMoment_Actin_3_00_256,0.0,Nuclei,Texture,InverseDifferenceMoment,Actin,420
Nuclei_Intensity_MassDisplacement_Mitochondria,0.0,Nuclei,Intensity,MassDisplacement,Mitochondria,421
Nuclei_Correlation_K_Mitochondria_PM,0.0,Nuclei,Correlation,K,Mitochondria,422
Cytoplasm_RadialDistribution_ZernikeMagnitude_ER_9_5,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,ER,423
Nuclei_RadialDistribution_ZernikeMagnitude_PM_8_8,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,PM,424
Cells_RadialDistribution_RadialCV_Mitochondria_3of4,0.0,Cells,RadialDistribution,RadialCV,Mitochondria,425
Cells_Intensity_MeanIntensityEdge_PM,0.0,Cells,Intensity,MeanIntensityEdge,PM,426
Cytoplasm_Correlation_RWC_Mitochondria_PM,0.0,Cytoplasm,Correlation,RWC,Mitochondria,427
Cytoplasm_AreaShape_MajorAxisLength,0.0,Cytoplasm,AreaShape,MajorAxisLength,,428
Cells_RadialDistribution_RadialCV_Hoechst_4of4,0.0,Cells,RadialDistribution,RadialCV,Hoechst,429
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_4_4,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,430
Nuclei_Texture_DifferenceEntropy_Actin_3_00_256,0.0,Nuclei,Texture,DifferenceEntropy,Actin,431
Nuclei_Texture_InfoMeas1_Hoechst_3_01_256,0.0,Nuclei,Texture,InfoMeas1,Hoechst,432
Nuclei_Neighbors_AngleBetweenNeighbors_Adjacent,0.0,Nuclei,Neighbors,AngleBetweenNeighbors,Adjacent,433
Nuclei_RadialDistribution_ZernikeMagnitude_Hoechst_8_8,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Hoechst,434
Nuclei_RadialDistribution_ZernikeMagnitude_Hoechst_3_1,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Hoechst,435
Cells_RadialDistribution_RadialCV_Mitochondria_1of4,0.0,Cells,RadialDistribution,RadialCV,Mitochondria,436
Nuclei_RadialDistribution_ZernikeMagnitude_PM_6_2,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,PM,437
Cytoplasm_RadialDistribution_ZernikeMagnitude_Mitochondria_4_0,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Mitochondria,438
Cells_Texture_AngularSecondMoment_Hoechst_3_00_256,0.0,Cells,Texture,AngularSecondMoment,Hoechst,439
Nuclei_Texture_InfoMeas1_Hoechst_3_03_256,0.0,Nuclei,Texture,InfoMeas1,Hoechst,440
Cells_Intensity_StdIntensity_Hoechst,0.0,Cells,Intensity,StdIntensity,Hoechst,441
Nuclei_Texture_InfoMeas1_Mitochondria_3_02_256,0.0,Nuclei,Texture,InfoMeas1,Mitochondria,442
