Feature,Coefficient,Compartment,Feature_Type,Measurement,Channel,Rank
Nuclei_RadialDistribution_FracAtD_Hoechst_4of4,0.0,Nuclei,RadialDistribution,FracAtD,Hoechst,218
Nuclei_RadialDistribution_MeanFrac_Actin_2of4,0.0,Nuclei,RadialDistribution,MeanFrac,Actin,219
Cells_RadialDistribution_ZernikeMagnitude_Mitochondria_9_7,0.0,Cells,RadialDistribution,ZernikeMagnitude,Mitochondria,220
Cytoplasm_Texture_Correlation_ER_3_02_256,0.0,Cytoplasm,Texture,Correlation,ER,221
Cytoplasm_RadialDistribution_ZernikeMagnitude_Mitochondria_9_1,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Mitochondria,222
Cytoplasm_RadialDistribution_ZernikeMagnitude_Actin_1_1,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Actin,223
Cytoplasm_Texture_Contrast_Mitochondria_3_00_256,0.0,Cytoplasm,Texture,Contrast,Mitochondria,224
Cytoplasm_RadialDistribution_ZernikeMagnitude_PM_4_0,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,PM,225
Cells_Granularity_2_Hoechst,0.0,Cells,Granularity,2,Hoechst,226
Nuclei_Texture_DifferenceEntropy_ER_3_02_256,0.0,Nuclei,Texture,DifferenceEntropy,ER,227
Cytoplasm_Correlation_Manders_ER_Hoechst,0.0,Cytoplasm,Correlation,Manders,ER,228
Nuclei_RadialDistribution_MeanFrac_ER_3of4,0.0,Nuclei,RadialDistribution,MeanFrac,ER,229
Nuclei_AreaShape_Zernike_6_6,0.0,Nuclei,AreaShape,Zernike,6,230
Nuclei_RadialDistribution_RadialCV_ER_1of4,0.0,Nuclei,RadialDistribution,RadialCV,ER,231
Nuclei_Neighbors_FirstClosestDistance_Adjacent,0.0,Nuclei,Neighbors,FirstClosestDistance,Adjacent,232
Nuclei_Correlation_Overlap_Actin_Hoechst,0.0,Nuclei,Correlation,Overlap,Actin,233
Cytoplasm_RadialDistribution_ZernikeMagnitude_Mitochondria_2_0,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Mitochondria,234
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_6_2,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,235
Nuclei_Texture_InfoMeas1_Hoechst_3_00_256,0.0,Nuclei,Texture,InfoMeas1,Hoechst,236
Cells_RadialDistribution_RadialCV_Hoechst_1of4,0.0,Cells,RadialDistribution,RadialCV,Hoechst,237
Cytoplasm_Texture_DifferenceEntropy_Actin_3_00_256,0.0,Cytoplasm,Texture,DifferenceEntropy,Actin,238
Cells_Intensity_MaxIntensity_Hoechst,0.0,Cells,Intensity,MaxIntensity,Hoechst,239
Nuclei_Intensity_MinIntensity_PM,0.0,Nuclei,Intensity,MinIntensity,PM,240
Nuclei_Texture_Correlation_PM_3_00_256,0.0,Nuclei,Texture,Correlation,PM,241
Cytoplasm_RadialDistribution_MeanFrac_ER_3of4,0.0,Cytoplasm,RadialDistribution,MeanFrac,ER,242
Cytoplasm_Texture_DifferenceEntropy_Mitochondria_3_01_256,0.0,Cytoplasm,Texture,DifferenceEntropy,Mitochondria,243
Cells_RadialDistribution_ZernikeMagnitude_Mitochondria_4_4,0.0,Cells,RadialDistribution,ZernikeMagnitude,Mitochondria,244
Cytoplasm_RadialDistribution_FracAtD_Mitochondria_2of4,0.0,Cytoplasm,RadialDistribution,FracAtD,Mitochondria,245
Cytoplasm_RadialDistribution_RadialCV_Hoechst_3of4,0.0,Cytoplasm,RadialDistribution,RadialCV,Hoechst,246
Nuclei_Texture_InfoMeas1_ER_3_00_256,0.0,Nuclei,Texture,InfoMeas1,ER,247
Cytoplasm_AreaShape_Zernike_7_1,0.0,Cytoplasm,AreaShape,Zernike,7,248
Nuclei_Intensity_StdIntensity_PM,0.0,Nuclei,Intensity,StdIntensity,PM,249
Nuclei_Correlation_RWC_ER_Actin,0.0,Nuclei,Correlation,RWC,ER,250
Nuclei_RadialDistribution_ZernikeMagnitude_ER_9_3,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,ER,251
Cells_RadialDistribution_MeanFrac_ER_2of4,0.0,Cells,RadialDistribution,MeanFrac,ER,252
Cytoplasm_RadialDistribution_RadialCV_PM_2of4,0.0,Cytoplasm,RadialDistribution,RadialCV,PM,253
Cytoplasm_RadialDistribution_ZernikeMagnitude_Hoechst_8_2,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Hoechst,254
Cells_RadialDistribution_ZernikeMagnitude_Mitochondria_7_7,0.0,Cells,RadialDistribution,ZernikeMagnitude,Mitochondria,255
Cells_AreaShape_MinFeretDiameter,0.0,Cells,AreaShape,MinFeretDiameter,,256
Nuclei_RadialDistribution_ZernikeMagnitude_Hoechst_4_4,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Hoechst,257
Cells_AreaShape_FormFactor,0.0,Cells,AreaShape,FormFactor,,258
Cells_Intensity_IntegratedIntensity_Hoechst,0.0,Cells,Intensity,IntegratedIntensity,Hoechst,259
Cytoplasm_Texture_InfoMeas1_Hoechst_3_03_256,0.0,Cytoplasm,Texture,InfoMeas1,Hoechst,260
Cells_RadialDistribution_FracAtD_Hoechst_3of4,0.0,Cells,RadialDistribution,FracAtD,Hoechst,261
Cells_Intensity_MaxIntensityEdge_ER,0.0,Cells,Intensity,MaxIntensityEdge,ER,262
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_8_0,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,263
Cytoplasm_RadialDistribution_FracAtD_Actin_2of4,0.0,Cytoplasm,RadialDistribution,FracAtD,Actin,264
Nuclei_Intensity_MassDisplacement_PM,0.0,Nuclei,Intensity,MassDisplacement,PM,265
Cytoplasm_Texture_Contrast_ER_3_03_256,0.0,Cytoplasm,Texture,Contrast,ER,266
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_8_8,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,267
Nuclei_Texture_InfoMeas2_Hoechst_3_03_256,0.0,Nuclei,Texture,InfoMeas2,Hoechst,268
Nuclei_Intensity_MinIntensityEdge_Mitochondria,0.0,Nuclei,Intensity,MinIntensityEdge,Mitochondria,269
Cytoplasm_RadialDistribution_ZernikeMagnitude_ER_3_3,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,ER,270
Cytoplasm_RadialDistribution_FracAtD_Hoechst_1of4,0.0,Cytoplasm,RadialDistribution,FracAtD,Hoechst,271
Nuclei_Intensity_IntegratedIntensity_ER,0.0,Nuclei,Intensity,IntegratedIntensity,ER,272
Cells_RadialDistribution_MeanFrac_PM_3of4,0.0,Cells,RadialDistribution,MeanFrac,PM,273
Nuclei_Texture_Correlation_Mitochondria_3_02_256,0.0,Nuclei,Texture,Correlation,Mitochondria,274
Cells_RadialDistribution_MeanFrac_Hoechst_3of4,0.0,Cells,RadialDistribution,MeanFrac,Hoechst,275
Nuclei_Correlation_RWC_PM_Mitochondria,0.0,Nuclei,Correlation,RWC,PM,276
Cells_Texture_AngularSecondMoment_Hoechst_3_02_256,0.0,Cells,Texture,AngularSecondMoment,Hoechst,277
Nuclei_Texture_InfoMeas2_Hoechst_3_00_256,0.0,Nuclei,Texture,InfoMeas2,Hoechst,278
Cells_Correlation_RWC_Hoechst_Mitochondria,0.0,Cells,Correlation,RWC,Hoechst,279
Nuclei_Intensity_LowerQuartileIntensity_Mitochondria,0.0,Nuclei,Intensity,LowerQuartileIntensity,Mitochondria,280
Nuclei_Texture_Correlation_ER_3_03_256,0.0,Nuclei,Texture,Correlation,ER,281
Cytoplasm_Texture_InfoMeas1_PM_3_03_256,0.0,Cytoplasm,Texture,InfoMeas1,PM,282
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_8_4,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,283
Cells_AreaShape_Zernike_3_3,0.0,Cells,AreaShape,Zernike,3,284
Cells_RadialDistribution_MeanFrac_Actin_3of4,0.0,Cells,RadialDistribution,MeanFrac,Actin,285
Nuclei_Correlation_K_PM_Hoechst,0.0,Nuclei,Correlation,K,PM,286
Nuclei_Texture_AngularSecondMoment_ER_3_03_256,0.0,Nuclei,Texture,AngularSecondMoment,ER,287
Cytoplasm_RadialDistribution_RadialCV_Hoechst_4of4,0.0,Cytoplasm,RadialDistribution,RadialCV,Hoechst,288
Cells_AreaShape_MedianRadius,0.0,Cells,AreaShape,MedianRadius,,289
Cells_AreaShape_Zernike_6_2,0.0,Cells,AreaShape,Zernike,6,290
Cells_RadialDistribution_ZernikeMagnitude_PM_6_4,0.0,Cells,RadialDistribution,ZernikeMagnitude,PM,291
Cytoplasm_AreaShape_Zernike_6_4,0.0,Cytoplasm,AreaShape,Zernike,6,292
Nuclei_RadialDistribution_ZernikeMagnitude_Hoechst_2_0,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Hoechst,293
Cytoplasm_Intensity_StdIntensityEdge_ER,0.0,Cytoplasm,Intensity,StdIntensityEdge,ER,294
Cytoplasm_RadialDistribution_ZernikeMagnitude_Actin_8_2,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Actin,295
Nuclei_AreaShape_Zernike_9_5,0.0,Nuclei,AreaShape,Zernike,9,296
Nuclei_RadialDistribution_RadialCV_Hoechst_3of4,0.0,Nuclei,RadialDistribution,RadialCV,Hoechst,297
Cytoplasm_Texture_DifferenceEntropy_Actin_3_02_256,0.0,Cytoplasm,Texture,DifferenceEntropy,Actin,298
Nuclei_RadialDistribution_RadialCV_Mitochondria_1of4,0.0,Nuclei,RadialDistribution,RadialCV,Mitochondria,299
Nuclei_RadialDistribution_MeanFrac_Hoechst_1of4,0.0,Nuclei,RadialDistribution,MeanFrac,Hoechst,300
Nuclei_AreaShape_Zernike_8_6,0.0,Nuclei,AreaShape,Zernike,8,301
Cells_RadialDistribution_ZernikeMagnitude_Actin_6_2,0.0,Cells,RadialDistribution,ZernikeMagnitude,Actin,302
Cytoplasm_RadialDistribution_FracAtD_Hoechst_4of4,0.0,Cytoplasm,RadialDistribution,FracAtD,Hoechst,303
Cytoplasm_Granularity_3_PM,0.0,Cytoplasm,Granularity,3,PM,304
Nuclei_RadialDistribution_ZernikeMagnitude_PM_8_0,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,PM,305
Nuclei_RadialDistribution_ZernikeMagnitude_ER_7_7,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,ER,306
Cells_RadialDistribution_ZernikeMagnitude_Mitochondria_9_3,0.0,Cells,RadialDistribution,ZernikeMagnitude,Mitochondria,307
Nuclei_RadialDistribution_ZernikeMagnitude_ER_9_9,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,ER,308
Nuclei_RadialDistribution_FracAtD_PM_2of4,0.0,Nuclei,RadialDistribution,FracAtD,PM,309
Cytoplasm_Texture_Entropy_Mitochondria_3_02_256,0.0,Cytoplasm,Texture,Entropy,Mitochondria,310
Nuclei_Correlation_RWC_Actin_ER,0.0,Nuclei,Correlation,RWC,Actin,311
Cells_RadialDistribution_ZernikeMagnitude_Actin_3_3,0.0,Cells,RadialDistribution,ZernikeMagnitude,Actin,312
Cytoplasm_Texture_SumVariance_ER_3_01_256,0.0,Cytoplasm,Texture,SumVariance,ER,313
Cells_RadialDistribution_MeanFrac_Hoechst_1of4,0.0,Cells,RadialDistribution,MeanFrac,Hoechst,314
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_1_1,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,315
Cytoplasm_RadialDistribution_ZernikeMagnitude_Hoechst_6_0,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Hoechst,316
Cells_Granularity_2_PM,0.0,Cells,Granularity,2,PM,317
Nuclei_Intensity_MADIntensity_Mitochondria,0.0,Nuclei,Intensity,MADIntensity,Mitochondria,318
Nuclei_RadialDistribution_ZernikeMagnitude_Hoechst_3_1,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Hoechst,319
Cytoplasm_Intensity_MaxIntensityEdge_Hoechst,0.0,Cytoplasm,Intensity,MaxIntensityEdge,Hoechst,320
Cells_Texture_InfoMeas2_PM_3_01_256,0.0,Cells,Texture,InfoMeas2,PM,321
Cells_Intensity_MaxIntensityEdge_Mitochondria,0.0,Cells,Intensity,MaxIntensityEdge,Mitochondria,322
Cells_RadialDistribution_ZernikeMagnitude_PM_5_1,0.0,Cells,RadialDistribution,ZernikeMagnitude,PM,323
Cytoplasm_Correlation_RWC_Hoechst_ER,0.0,Cytoplasm,Correlation,RWC,Hoechst,324
Nuclei_Correlation_K_PM_Actin,0.0,Nuclei,Correlation,K,PM,325
Cells_RadialDistribution_ZernikeMagnitude_Actin_6_4,0.0,Cells,RadialDistribution,ZernikeMagnitude,Actin,326
Nuclei_RadialDistribution_ZernikeMagnitude_PM_7_5,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,PM,327
Nuclei_RadialDistribution_ZernikeMagnitude_ER_8_2,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,ER,328
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_7_1,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,329
Cells_RadialDistribution_ZernikeMagnitude_Hoechst_9_9,0.0,Cells,RadialDistribution,ZernikeMagnitude,Hoechst,330
Cytoplasm_RadialDistribution_MeanFrac_Mitochondria_2of4,0.0,Cytoplasm,RadialDistribution,MeanFrac,Mitochondria,331
Cytoplasm_RadialDistribution_ZernikeMagnitude_ER_4_0,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,ER,332
Cytoplasm_RadialDistribution_RadialCV_Mitochondria_4of4,0.0,Cytoplasm,RadialDistribution,RadialCV,Mitochondria,333
Cytoplasm_RadialDistribution_RadialCV_Mitochondria_3of4,0.0,Cytoplasm,RadialDistribution,RadialCV,Mitochondria,334
Cytoplasm_RadialDistribution_ZernikeMagnitude_PM_8_2,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,PM,335
Nuclei_Correlation_K_Hoechst_Mitochondria,0.0,Nuclei,Correlation,K,Hoechst,336
Cells_RadialDistribution_RadialCV_Hoechst_4of4,0.0,Cells,RadialDistribution,RadialCV,Hoechst,337
Cells_AreaShape_Zernike_9_5,0.0,Cells,AreaShape,Zernike,9,338
Cytoplasm_RadialDistribution_ZernikeMagnitude_ER_2_0,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,ER,339
Cytoplasm_Texture_InfoMeas1_Hoechst_3_01_256,0.0,Cytoplasm,Texture,InfoMeas1,Hoechst,340
Cytoplasm_AreaShape_Zernike_8_4,0.0,Cytoplasm,AreaShape,Zernike,8,341
Cytoplasm_Texture_InfoMeas2_Mitochondria_3_03_256,0.0,Cytoplasm,Texture,InfoMeas2,Mitochondria,342
Cytoplasm_RadialDistribution_RadialCV_Mitochondria_2of4,0.0,Cytoplasm,RadialDistribution,RadialCV,Mitochondria,343
Cytoplasm_RadialDistribution_MeanFrac_PM_2of4,0.0,Cytoplasm,RadialDistribution,MeanFrac,PM,344
Cytoplasm_Texture_Correlation_Hoechst_3_02_256,0.0,Cytoplasm,Texture,Correlation,Hoechst,345
Nuclei_RadialDistribution_ZernikeMagnitude_ER_7_1,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,ER,346
Nuclei_RadialDistribution_ZernikeMagnitude_ER_5_3,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,ER,347
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_4_0,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,348
Nuclei_Intensity_MADIntensity_PM,0.0,Nuclei,Intensity,MADIntensity,PM,349
Nuclei_Texture_Correlation_Mitochondria_3_00_256,0.0,Nuclei,Texture,Correlation,Mitochondria,350
Cells_Correlation_Correlation_ER_Hoechst,0.0,Cells,Correlation,Correlation,ER,351
Cells_AreaShape_Zernike_8_0,0.0,Cells,AreaShape,Zernike,8,352
Nuclei_RadialDistribution_MeanFrac_Hoechst_3of4,0.0,Nuclei,RadialDistribution,MeanFrac,Hoechst,353
Cytoplasm_RadialDistribution_ZernikeMagnitude_ER_5_1,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,ER,354
Nuclei_Intensity_MADIntensity_ER,0.0,Nuclei,Intensity,MADIntensity,ER,355
Cytoplasm_RadialDistribution_ZernikeMagnitude_Hoechst_3_1,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Hoechst,356
Cytoplasm_RadialDistribution_MeanFrac_Actin_1of4,0.0,Cytoplasm,RadialDistribution,MeanFrac,Actin,357
Cytoplasm_Granularity_3_ER,0.0,Cytoplasm,Granularity,3,ER,358
Cytoplasm_RadialDistribution_FracAtD_Hoechst_2of4,0.0,Cytoplasm,RadialDistribution,FracAtD,Hoechst,359
Cells_Intensity_MADIntensity_Hoechst,0.0,Cells,Intensity,MADIntensity,Hoechst,360
Cytoplasm_RadialDistribution_ZernikeMagnitude_PM_5_1,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,PM,361
Cytoplasm_Texture_AngularSecondMoment_Mitochondria_3_03_256,0.0,Cytoplasm,Texture,AngularSecondMoment,Mitochondria,362
Cells_Intensity_StdIntensityEdge_Mitochondria,0.0,Cells,Intensity,StdIntensityEdge,Mitochondria,363
Nuclei_RadialDistribution_ZernikeMagnitude_PM_3_3,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,PM,364
Cells_Intensity_MassDisplacement_PM,0.0,Cells,Intensity,MassDisplacement,PM,365
Cells_RadialDistribution_ZernikeMagnitude_Hoechst_9_3,0.0,Cells,RadialDistribution,ZernikeMagnitude,Hoechst,366
Cytoplasm_RadialDistribution_MeanFrac_PM_1of4,0.0,Cytoplasm,RadialDistribution,MeanFrac,PM,367
Cytoplasm_Intensity_StdIntensityEdge_PM,0.0,Cytoplasm,Intensity,StdIntensityEdge,PM,368
Cytoplasm_RadialDistribution_ZernikeMagnitude_PM_2_2,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,PM,369
Cells_Neighbors_FirstClosestDistance_Adjacent,0.0,Cells,Neighbors,FirstClosestDistance,Adjacent,370
Nuclei_Texture_InfoMeas1_Mitochondria_3_03_256,0.0,Nuclei,Texture,InfoMeas1,Mitochondria,371
Cytoplasm_RadialDistribution_ZernikeMagnitude_Hoechst_7_3,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Hoechst,372
Cytoplasm_RadialDistribution_ZernikeMagnitude_Mitochondria_9_3,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Mitochondria,373
Nuclei_RadialDistribution_ZernikeMagnitude_Hoechst_7_5,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Hoechst,374
Nuclei_RadialDistribution_ZernikeMagnitude_Hoechst_2_2,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Hoechst,375
Cytoplasm_Texture_Correlation_Hoechst_3_00_256,0.0,Cytoplasm,Texture,Correlation,Hoechst,376
Cytoplasm_Granularity_3_Hoechst,0.0,Cytoplasm,Granularity,3,Hoechst,377
Nuclei_RadialDistribution_RadialCV_ER_2of4,0.0,Nuclei,RadialDistribution,RadialCV,ER,378
Cells_RadialDistribution_ZernikeMagnitude_Hoechst_8_0,0.0,Cells,RadialDistribution,ZernikeMagnitude,Hoechst,379
Nuclei_Correlation_K_PM_ER,0.0,Nuclei,Correlation,K,PM,380
Nuclei_RadialDistribution_ZernikeMagnitude_PM_3_1,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,PM,381
Cells_RadialDistribution_ZernikeMagnitude_Actin_6_6,0.0,Cells,RadialDistribution,ZernikeMagnitude,Actin,382
Cells_RadialDistribution_ZernikeMagnitude_PM_9_3,0.0,Cells,RadialDistribution,ZernikeMagnitude,PM,383
Cytoplasm_RadialDistribution_ZernikeMagnitude_Hoechst_2_0,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Hoechst,384
Cells_Correlation_Correlation_ER_PM,0.0,Cells,Correlation,Correlation,ER,385
Nuclei_Neighbors_SecondClosestDistance_Adjacent,0.0,Nuclei,Neighbors,SecondClosestDistance,Adjacent,386
Nuclei_Correlation_Correlation_Actin_ER,0.0,Nuclei,Correlation,Correlation,Actin,387
Cytoplasm_Intensity_MassDisplacement_Hoechst,0.0,Cytoplasm,Intensity,MassDisplacement,Hoechst,388
Cells_RadialDistribution_ZernikeMagnitude_ER_6_0,0.0,Cells,RadialDistribution,ZernikeMagnitude,ER,389
Nuclei_Intensity_MaxIntensityEdge_PM,0.0,Nuclei,Intensity,MaxIntensityEdge,PM,390
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_2_0,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,391
Cytoplasm_RadialDistribution_MeanFrac_Hoechst_2of4,0.0,Cytoplasm,RadialDistribution,MeanFrac,Hoechst,392
Nuclei_Intensity_MaxIntensity_PM,0.0,Nuclei,Intensity,MaxIntensity,PM,393
Nuclei_RadialDistribution_ZernikeMagnitude_Hoechst_7_3,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Hoechst,394
Cells_RadialDistribution_ZernikeMagnitude_Actin_7_7,0.0,Cells,RadialDistribution,ZernikeMagnitude,Actin,395
Cytoplasm_Texture_Correlation_Mitochondria_3_02_256,0.0,Cytoplasm,Texture,Correlation,Mitochondria,396
Nuclei_Correlation_Correlation_ER_Mitochondria,0.0,Nuclei,Correlation,Correlation,ER,397
Cytoplasm_AreaShape_Zernike_7_5,0.0,Cytoplasm,AreaShape,Zernike,7,398
Nuclei_RadialDistribution_ZernikeMagnitude_PM_9_9,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,PM,399
Cytoplasm_Correlation_Correlation_Hoechst_PM,0.0,Cytoplasm,Correlation,Correlation,Hoechst,400
Cytoplasm_RadialDistribution_ZernikeMagnitude_PM_8_6,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,PM,401
Cytoplasm_RadialDistribution_FracAtD_PM_2of4,0.0,Cytoplasm,RadialDistribution,FracAtD,PM,402
Cells_RadialDistribution_ZernikeMagnitude_Mitochondria_8_0,0.0,Cells,RadialDistribution,ZernikeMagnitude,Mitochondria,403
Cytoplasm_Texture_Correlation_Mitochondria_3_03_256,0.0,Cytoplasm,Texture,Correlation,Mitochondria,404
Nuclei_Texture_InfoMeas1_Hoechst_3_03_256,0.0,Nuclei,Texture,InfoMeas1,Hoechst,405
Cytoplasm_Texture_InfoMeas2_ER_3_02_256,0.0,Cytoplasm,Texture,InfoMeas2,ER,406
Cells_RadialDistribution_RadialCV_ER_4of4,0.0,Cells,RadialDistribution,RadialCV,ER,407
Cytoplasm_Correlation_Correlation_Actin_Hoechst,0.0,Cytoplasm,Correlation,Correlation,Actin,408
Cells_RadialDistribution_RadialCV_PM_2of4,0.0,Cells,RadialDistribution,RadialCV,PM,409
Nuclei_RadialDistribution_ZernikeMagnitude_Hoechst_8_2,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Hoechst,410
Cells_Texture_Correlation_PM_3_01_256,0.0,Cells,Texture,Correlation,PM,411
Cytoplasm_RadialDistribution_ZernikeMagnitude_Mitochondria_7_1,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Mitochondria,412
Cytoplasm_Correlation_RWC_ER_Hoechst,0.0,Cytoplasm,Correlation,RWC,ER,413
Cytoplasm_RadialDistribution_ZernikeMagnitude_Hoechst_4_2,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Hoechst,414
Cytoplasm_Correlation_K_Mitochondria_ER,0.0,Cytoplasm,Correlation,K,Mitochondria,415
Nuclei_AreaShape_Zernike_8_4,0.0,Nuclei,AreaShape,Zernike,8,416
Cells_RadialDistribution_ZernikeMagnitude_Mitochondria_8_8,0.0,Cells,RadialDistribution,ZernikeMagnitude,Mitochondria,417
Cytoplasm_Texture_DifferenceEntropy_Mitochondria_3_00_256,0.0,Cytoplasm,Texture,DifferenceEntropy,Mitochondria,418
Nuclei_RadialDistribution_ZernikeMagnitude_PM_2_0,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,PM,419
Cytoplasm_RadialDistribution_ZernikeMagnitude_ER_4_2,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,ER,420
Nuclei_Intensity_IntegratedIntensityEdge_Hoechst,0.0,Nuclei,Intensity,IntegratedIntensityEdge,Hoechst,421
Cytoplasm_AreaShape_Zernike_4_2,0.0,Cytoplasm,AreaShape,Zernike,4,422
Cytoplasm_RadialDistribution_ZernikeMagnitude_PM_7_3,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,PM,423
Nuclei_Intensity_LowerQuartileIntensity_PM,0.0,Nuclei,Intensity,LowerQuartileIntensity,PM,424
Cytoplasm_RadialDistribution_ZernikeMagnitude_Hoechst_5_3,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Hoechst,425
Cytoplasm_RadialDistribution_ZernikeMagnitude_Hoechst_0_0,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Hoechst,426
Cells_RadialDistribution_ZernikeMagnitude_Hoechst_0_0,0.0,Cells,RadialDistribution,ZernikeMagnitude,Hoechst,427
Cells_Correlation_Correlation_Actin_Hoechst,0.0,Cells,Correlation,Correlation,Actin,428
Cytoplasm_Texture_InverseDifferenceMoment_Mitochondria_3_03_256,0.0,Cytoplasm,Texture,InverseDifferenceMoment,Mitochondria,429
Cytoplasm_AreaShape_Zernike_9_3,0.0,Cytoplasm,AreaShape,Zernike,9,430
Cytoplasm_RadialDistribution_ZernikeMagnitude_ER_7_1,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,ER,431
Cytoplasm_RadialDistribution_ZernikeMagnitude_PM_8_0,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,PM,432
Nuclei_Texture_InverseDifferenceMoment_PM_3_00_256,0.0,Nuclei,Texture,InverseDifferenceMoment,PM,433
Cytoplasm_Intensity_MassDisplacement_ER,0.0,Cytoplasm,Intensity,MassDisplacement,ER,434
Nuclei_Intensity_MassDisplacement_Mitochondria,0.0,Nuclei,Intensity,MassDisplacement,Mitochondria,435
Nuclei_RadialDistribution_ZernikeMagnitude_Hoechst_6_4,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Hoechst,436
Nuclei_AreaShape_Zernike_7_3,0.0,Nuclei,AreaShape,Zernike,7,437
Cells_RadialDistribution_ZernikeMagnitude_ER_9_9,0.0,Cells,RadialDistribution,ZernikeMagnitude,ER,438
Nuclei_RadialDistribution_ZernikeMagnitude_ER_8_6,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,ER,439
Cytoplasm_RadialDistribution_ZernikeMagnitude_Actin_7_1,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Actin,440
Cytoplasm_RadialDistribution_ZernikeMagnitude_Mitochondria_6_2,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Mitochondria,441
Nuclei_AreaShape_Zernike_0_0,0.0,Nuclei,AreaShape,Zernike,0,442
Nuclei_RadialDistribution_ZernikeMagnitude_ER_4_0,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,ER,443
Cytoplasm_Texture_InverseDifferenceMoment_Mitochondria_3_02_256,0.0,Cytoplasm,Texture,InverseDifferenceMoment,Mitochondria,444
Cells_RadialDistribution_ZernikeMagnitude_Mitochondria_5_5,0.0,Cells,RadialDistribution,ZernikeMagnitude,Mitochondria,445
Cells_RadialDistribution_RadialCV_PM_1of4,0.0,Cells,RadialDistribution,RadialCV,PM,446
Cytoplasm_Texture_Correlation_Hoechst_3_03_256,0.0,Cytoplasm,Texture,Correlation,Hoechst,447
Nuclei_AreaShape_Zernike_6_0,0.0,Nuclei,AreaShape,Zernike,6,448
